cid,data_time,value
91E0B6DC013E1783E0530BC8100A0E30,2020-02-24,83240.63611809527
91E0B6DC013E1783E0530BC8100A0E30,2020-02-26,84667.29956000001
91E0B6DC013E1783E0530BC8100A0E30,2020-02-27,85060.91002666665
91E0B6DC013E1783E0530BC8100A0E30,2020-02-28,83966.71025238102
91E0B6DC013E1783E0530BC8100A0E30,2020-02-29,84403.74667333337
91E0B6DC013E1783E0530BC8100A0E30,2020-03-01,84917.54410666667
91E0B6DC013E1783E0530BC8100A0E30,2020-03-02,85317.0455533333
91E0B6DC013E1783E0530BC8100A0E30,2020-03-04,86099.60729238096
91E0B6DC013E1783E0530BC8100A0E30,2020-03-05,87922.83437333337
91E0B6DC013E1783E0530BC8100A0E30,2020-03-06,86742.11915666668
91E0B6DC013E1783E0530BC8100A0E30,2020-03-07,88135.39797282046
91E0B6DC013E1783E0530BC8100A0E30,2020-03-08,87728.65080666673
91E0B6DC013E1783E0530BC8100A0E30,2020-03-09,86469.09151333339
91E0B6DC013E1783E0530BC8100A0E30,2020-03-10,79697.98413333336
91E0B6DC013E1783E0530BC8100A0E30,2020-03-11,88924.50095238093
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-06,84559.4661552381
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-07,70747.91065333334
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-08,137493.82737999997
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-09,69648.48190666665
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-10,132470.17319333335
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-11,137977.56968619046
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-12,138856.36766714285
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-13,140061.96127238098
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-14,172201.12410666657
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-15,139120.79940000002
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-16,137972.57290666678
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-17,113731.90594428571
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-18,137787.95536
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-19,140292.88824142853
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-20,136525.3264480952
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-21,137210.11929714284
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-22,135192.5091333333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-23,138491.41003333332
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-24,136809.17686999997
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-25,136870.96766666666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-26,73917.13498952378
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-27,74369.92998666668
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-28,70365.36996666668
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-29,73240.75283952383
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-30,122230.91909897434
91E0C8BAA12E259EE0530BC8100AFFB2,2019-08-31,71991.3421466666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-01,137092.63964190474
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-02,138198.60811115755
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-03,131062.09150095239
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-04,136177.62320380958
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-05,137139.6319933333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-06,138638.43285999997
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-07,69624.06969476196
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-08,67629.84559297615
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-09,67238.46103333334
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-10,70718.74415333336
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-11,138571.04766666665
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-12,139442.1761
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-13,71650.87836000002
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-14,72892.08762285717
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-15,67879.68580476192
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-16,69401.40832761904
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-17,61147.029900238034
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-18,12485.00690238095
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-19,69313.09529761907
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-20,72512.28029999994
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-21,140234.8384180952
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-22,103852.43722714286
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-23,138821.97814000002
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-24,169320.98043999998
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-25,175103.6237152381
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-26,176630.87104238098
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-27,175635.07042999996
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-28,175656.97860952385
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-29,174340.41927999997
91E0C8BAA12E259EE0530BC8100AFFB2,2019-09-30,139632.94658666663
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-01,134746.87991333337
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-02,136063.81975999998
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-03,132793.50932238094
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-04,131874.2156923809
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-05,60085.236946666664
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-06,3397.58537234127
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-07,7732.28165904762
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-08,12694.813087619052
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-09,70112.31569857142
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-10,68419.6069714286
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-11,69113.77639952382
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-12,72292.61025333335
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-13,69614.77344000002
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-14,67810.35721333335
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-15,69830.8407033334
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-16,74134.49252
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-17,74907.04277952379
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-18,140533.22650666663
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-19,140430.73470238096
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-20,139252.42088904756
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-21,133605.58861523806
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-22,133614.20994714287
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-23,138354.40772666666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-24,135435.73103142853
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-25,70932.37749952379
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-26,70248.88307999997
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-27,74164.95797380949
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-28,87175.42277761908
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-29,135579.41474666665
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-30,174862.12332619049
91E0C8BAA12E259EE0530BC8100AFFB2,2019-10-31,203900.87005666664
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-01,119754.89687999996
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-02,191911.15002619033
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-03,174827.5360457143
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-04,204309.11029380944
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-05,170914.95139523814
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-06,204920.88113499995
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-07,201615.75501190478
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-08,174922.5731866667
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-09,191784.25112650782
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-10,209914.58683952386
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-11,199821.62903857153
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-12,171740.53663333325
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-13,206812.05492666672
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-14,206409.79482380956
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-15,200018.47803333335
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-16,208358.49704666666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-17,170273.06856857147
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-18,205887.20428857146
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-19,188744.24395333338
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-20,209621.80682619047
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-21,197385.96235200003
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-22,207960.17002428565
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-23,202037.6468466666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-24,167010.38872809528
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-25,177003.0451133333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-26,96331.54358000003
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-27,176820.5519733333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-28,168789.73411333334
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-29,143222.07332000002
91E0C8BAA12E259EE0530BC8100AFFB2,2019-11-30,118982.82574000006
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-01,178163.09731333336
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-02,170240.45937333326
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-03,178704.5516266666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-04,194322.00849428575
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-05,203012.0903380952
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-06,179826.51929999999
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-07,203877.7404066667
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-08,193483.54456761904
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-09,143370.0985466666
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-10,183538.6275533333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-11,206348.25719999993
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-12,209998.3067771429
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-13,191353.90779476197
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-14,167770.6344133333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-15,139007.03034714278
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-16,104422.62245333333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-17,141181.8347423809
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-18,137167.7350733333
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-19,142527.0983657143
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-20,143833.2926466667
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-21,143736.41639142853
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-22,178341.74172666663
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-23,174769.7058257143
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-24,175351.18674404765
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-25,207091.2192133334
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-26,179405.72805999994
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-27,210653.32997190478
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-28,180949.47371349193
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-29,201586.00662666664
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-30,210949.86002333323
91E0C8BAA12E259EE0530BC8100AFFB2,2019-12-31,190693.01817476194
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-01,168134.2957561905
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-02,144839.18014666656
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-03,176776.6680385714
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-04,146878.39915333327
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-05,141946.05913333336
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-06,131576.49188000002
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-07,142405.97922666668
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-08,139789.3294798809
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-09,140548.60899761907
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-10,140508.03352666664
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-11,99832.24935714292
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-12,138682.4148804762
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-13,77587.94388000006
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-14,139021.35496857142
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-15,76136.27144000004
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-16,75943.11859857143
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-17,137957.33590714284
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-18,73130.09131999998
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-19,71183.17780952378
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-20,71197.0599533333
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-21,56745.70659333326
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-22,1755.5990376190484
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-23,1776.4901466666668
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-24,2207.3403533333335
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-25,1884.1437342857148
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-26,1634.4614328571427
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-27,1562.1975666666663
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-28,1456.7510133333335
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-29,1718.334750952381
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-30,1741.25931095238
91E0C8BAA12E259EE0530BC8100AFFB2,2020-01-31,1709.2536623809526
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-01,1768.5621866666672
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-02,6754.952487142856
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-03,7049.756593333333
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-04,5332.457720000006
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-05,3272.9919733333318
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-06,3346.1634619047622
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-07,3434.598307619045
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-08,1927.2846695238104
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-09,1971.4011933333336
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-10,2217.6172933333323
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-11,1591.3315833333338
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-12,1649.0779123809516
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-13,1651.166226666667
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-14,1636.4058400000004
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-15,1665.2230333333332
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-16,1691.3398409523802
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-17,1492.3736
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-18,1410.9397399999998
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-19,1437.0999966666661
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-20,5811.6393461904745
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-21,135022.91191619044
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-22,140015.29124619046
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-23,137402.88126714283
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-24,137880.14641809522
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-26,136819.1833466666
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-27,131758.8961333333
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-28,137777.67872952382
91E0C8BAA12E259EE0530BC8100AFFB2,2020-02-29,136788.03310666664
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-01,136605.24142285713
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-02,133215.13786095238
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-04,137063.3274919048
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-05,139205.34649238098
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-06,168747.62748333337
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-07,169394.57256051284
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-08,167747.0670580953
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-09,167247.84967619053
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-10,169075.19017999998
91E0C8BAA12E259EE0530BC8100AFFB2,2020-03-11,169808.32035999993
91E0C8BAA163259EE0530BC8100AFFB2,2019-06-28,4058.7538366666668
91E0C8BAA163259EE0530BC8100AFFB2,2019-06-29,23857.05691714286
91E0C8BAA163259EE0530BC8100AFFB2,2019-06-30,28250.169645714283
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-01,23864.25551999999
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-02,31063.71168666667
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-03,26605.586133333334
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-04,23386.567235714287
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-05,14276.015159999997
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-06,17214.827363333334
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-07,27411.305080000002
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-08,27430.077813333333
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-09,9141.063028988097
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-10,53.725768749999986
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-11,32.38436
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-12,3.60335333333334
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-13,94.2657
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-14,75.19326666666666
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-15,98.5936057142857
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-16,191.86311999999995
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-17,23.73567333333334
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-18,128.86034833333335
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-19,102.21114000000006
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-20,131.25534666666664
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-21,9.738933333333339
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-22,230.88800571428555
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-23,89.67290666666663
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-24,112.09905333333337
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-25,173.09792666666667
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-26,11.5287
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-27,3.16650666666666
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-28,154.0089966666667
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-29,71.46100666666668
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-30,9.072926666666662
91E0C8BAA163259EE0530BC8100AFFB2,2019-07-31,114.46037142857135
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-01,143.037848095238
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-02,5.939139999999997
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-03,73.17371333333332
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-04,7.68968666666667
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-05,9.85790142857143
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-06,67.66908666666667
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-07,15.307313333333328
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-08,7.658040000000002
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-09,1.1707599999999998
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-10,31.728099999999998
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-11,1.3749933333333328
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-12,11.83164666666665
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-13,8350.499239999997
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-14,60056.16945476189
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-15,65556.84714
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-16,55089.894123809514
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-17,50304.909993333364
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-18,48362.85972666669
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-19,46798.18015333333
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-20,40712.355649047604
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-21,37042.72603619048
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-22,60478.86867333337
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-23,43956.57927761904
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-24,48667.080673333345
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-25,44507.58876238091
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-26,36731.092280000026
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-27,51341.30981333334
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-28,45919.984693333296
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-29,46448.90634666667
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-30,32549.859760000007
91E0C8BAA163259EE0530BC8100AFFB2,2019-08-31,35650.136786666655
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-01,40208.07616619046
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-02,37364.212353285686
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-03,60652.210669999986
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-04,57876.07853999998
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-05,68080.43317190472
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-06,64791.5427557143
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-07,60748.516
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-08,64163.95459333331
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-09,60300.01912476191
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-10,60806.625239047644
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-11,48324.79002000001
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-12,50923.36707333336
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-13,51755.97452000003
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-14,57473.15172666666
91E0C8BAA163259EE0530BC8100AFFB2,2019-09-15,52175.92179333334
